pais,energia_tipo,anio,energia_cons,energia_produccion,pbi,poblacion,energia_intensidad_per_capita,energia_intensidad_by_pbi,co2_emision_co2
Equatorial Guinea,natural_gas,2017,0.04,0.22,24.17,1262.01,74.01,3.86,2.31
Equatorial Guinea,petroleum_n_other_liquids,2017,0.05,0.39,24.17,1262.01,74.01,3.86,3.02
Equatorial Guinea,nuclear,2017,,,24.17,1262.01,74.01,3.86,0.0
Equatorial Guinea,renewables_n_other,2017,0.0,0.0,24.17,1262.01,74.01,3.86,0.0
Eritrea,all_energy_types,2017,0.01,0.0,5.13,3424.26,2.65,1.77,0.63
Eritrea,coal,2017,0.0,0.0,5.13,3424.26,2.65,1.77,0.0
Eritrea,natural_gas,2017,0.0,0.0,5.13,3424.26,2.65,1.77,0.0
Eritrea,petroleum_n_other_liquids,2017,0.01,0.0,5.13,3424.26,2.65,1.77,0.63
Eritrea,nuclear,2017,,,5.13,3424.26,2.65,1.77,0.0
Eritrea,renewables_n_other,2017,0.0,0.0,5.13,3424.26,2.65,1.77,0.0
Estonia,all_energy_types,2017,0.09,0.02,41.73,1319.13,69.12,2.19,5.33
Estonia,coal,2017,0.0,0.0,41.73,1319.13,69.12,2.19,0.04
Estonia,natural_gas,2017,0.02,0.0,41.73,1319.13,69.12,2.19,1.0
Estonia,petroleum_n_other_liquids,2017,0.06,0.0,41.73,1319.13,69.12,2.19,4.29
Estonia,nuclear,2017,,,41.73,1319.13,69.12,2.19,0.0
Estonia,renewables_n_other,2017,0.01,0.02,41.73,1319.13,69.12,2.19,0.0
Eswatini,all_energy_types,2017,0.02,0.01,10.03,1124.81,18.87,2.12,1.06
Eswatini,coal,2017,0.0,0.0,10.03,1124.81,18.87,2.12,0.2
Eswatini,natural_gas,2017,0.0,0.0,10.03,1124.81,18.87,2.12,0.0
Eswatini,petroleum_n_other_liquids,2017,0.01,0.0,10.03,1124.81,18.87,2.12,0.87
Eswatini,nuclear,2017,,,10.03,1124.81,18.87,2.12,0.0
Eswatini,renewables_n_other,2017,0.01,0.0,10.03,1124.81,18.87,2.12,0.0
Ethiopia,all_energy_types,2017,0.29,0.12,200.38,106400.0,2.76,1.46,13.2
Ethiopia,coal,2017,0.01,0.0,200.38,106400.0,2.76,1.46,1.12
Ethiopia,natural_gas,2017,0.0,0.0,200.38,106400.0,2.76,1.46,0.0
Ethiopia,petroleum_n_other_liquids,2017,0.16,0.0,200.38,106400.0,2.76,1.46,12.07
Ethiopia,nuclear,2017,,,200.38,106400.0,2.76,1.46,0.0
Ethiopia,renewables_n_other,2017,0.12,0.12,200.38,106400.0,2.76,1.46,0.0
Falkland Islands,all_energy_types,2017,0.0,0.0,,,0.0,0.0,0.05
Falkland Islands,coal,2017,0.0,0.0,,,0.0,0.0,0.0
Falkland Islands,natural_gas,2017,0.0,0.0,,,0.0,0.0,0.0
Falkland Islands,petroleum_n_other_liquids,2017,0.0,0.0,,,0.0,0.0,0.05
Falkland Islands,nuclear,2017,,,,,0.0,0.0,0.0
Falkland Islands,renewables_n_other,2017,0.0,0.0,,,0.0,0.0,0.0
Faroe Islands,all_energy_types,2017,0.01,0.0,,,0.0,0.0,0.75
Faroe Islands,coal,2017,0.0,0.0,,,0.0,0.0,0.0
Faroe Islands,natural_gas,2017,0.0,0.0,,,0.0,0.0,0.0
Faroe Islands,petroleum_n_other_liquids,2017,0.01,0.0,,,0.0,0.0,0.75
Faroe Islands,nuclear,2017,,,,,0.0,0.0,0.0
Faroe Islands,renewables_n_other,2017,0.0,0.0,,,0.0,0.0,0.0
Fiji,all_energy_types,2017,0.03,0.01,11.65,877.46,31.36,2.36,1.45
Fiji,coal,2017,0.0,0.0,11.65,877.46,31.36,2.36,0.0
Fiji,natural_gas,2017,0.0,0.0,11.65,877.46,31.36,2.36,0.0
Fiji,petroleum_n_other_liquids,2017,0.02,0.0,11.65,877.46,31.36,2.36,1.45
Fiji,nuclear,2017,,,11.65,877.46,31.36,2.36,0.0
Fiji,renewables_n_other,2017,0.01,0.01,11.65,877.46,31.36,2.36,0.0
Finland,all_energy_types,2017,1.21,0.53,247.13,5509.44,219.52,4.89,45.47
Finland,coal,2017,0.12,0.0,247.13,5509.44,219.52,4.89,12.73
Finland,natural_gas,2017,0.09,0.0,247.13,5509.44,219.52,4.89,4.8
Finland,petroleum_n_other_liquids,2017,0.42,0.0,247.13,5509.44,219.52,4.89,27.94
Finland,nuclear,2017,0.22,0.22,247.13,5509.44,219.52,4.89,0.0
Finland,renewables_n_other,2017,0.37,0.31,247.13,5509.44,219.52,4.89,0.0
Former Czechoslovakia,all_energy_types,2017,,,,,,,
Former Czechoslovakia,coal,2017,,,,,,,
Former Czechoslovakia,natural_gas,2017,,,,,,,
Former Czechoslovakia,petroleum_n_other_liquids,2017,,,,,,,
Former Czechoslovakia,nuclear,2017,,,,,,,0.0
Former Czechoslovakia,renewables_n_other,2017,,,,,,,0.0
Former Serbia and Montenegro,all_energy_types,2017,,,,,,,
Former Serbia and Montenegro,coal,2017,,,,,,,
Former Serbia and Montenegro,natural_gas,2017,,,,,,,
Former Serbia and Montenegro,petroleum_n_other_liquids,2017,,,,,,,
Former Serbia and Montenegro,nuclear,2017,,,,,,,0.0
Former Serbia and Montenegro,renewables_n_other,2017,,,,,,,0.0
Former U.S.S.R.,all_energy_types,2017,,,,,,,
Former U.S.S.R.,coal,2017,,,,,,,
Former U.S.S.R.,natural_gas,2017,,,,,,,
Former U.S.S.R.,petroleum_n_other_liquids,2017,,,,,,,
Former U.S.S.R.,nuclear,2017,,,,,,,0.0
Former U.S.S.R.,renewables_n_other,2017,,,,,,,0.0
Former Yugoslavia,all_energy_types,2017,,,,,,,
Former Yugoslavia,coal,2017,,,,,,,
Former Yugoslavia,natural_gas,2017,,,,,,,
Former Yugoslavia,petroleum_n_other_liquids,2017,,,,,,,
Former Yugoslavia,nuclear,2017,,,,,,,0.0
Former Yugoslavia,renewables_n_other,2017,,,,,,,0.0
France,all_energy_types,2017,10.3,4.99,2814.12,66945.05,153.9,3.66,349.89
France,coal,2017,0.37,0.0,2814.12,66945.05,153.9,3.66,32.02
France,natural_gas,2017,1.64,0.0,2814.12,66945.05,153.9,3.66,86.48
France,petroleum_n_other_liquids,2017,3.57,0.03,2814.12,66945.05,153.9,3.66,231.39
France,nuclear,2017,3.96,3.96,2814.12,66945.05,153.9,3.66,0.0
France,renewables_n_other,2017,0.75,0.99,2814.12,66945.05,153.9,3.66,0.0
French Guiana,all_energy_types,2017,0.02,0.01,,,0.0,0.0,0.9
French Guiana,coal,2017,0.0,0.0,,,0.0,0.0,0.0
French Guiana,natural_gas,2017,0.0,0.0,,,0.0,0.0,0.0
French Guiana,petroleum_n_other_liquids,2017,0.01,0.0,,,0.0,0.0,0.9
French Guiana,nuclear,2017,,,,,0.0,0.0,0.0
French Guiana,renewables_n_other,2017,0.01,0.01,,,0.0,0.0,0.0
French Polynesia,all_energy_types,2017,0.02,0.0,,,0.0,0.0,1.02
French Polynesia,coal,2017,0.0,0.0,,,0.0,0.0,0.0
French Polynesia,natural_gas,2017,0.0,0.0,,,0.0,0.0,0.0
French Polynesia,petroleum_n_other_liquids,2017,0.01,0.0,,,0.0,0.0,1.02
French Polynesia,nuclear,2017,,,,,0.0,0.0,0.0
French Polynesia,renewables_n_other,2017,0.0,0.0,,,0.0,0.0,0.0
Gabon,all_energy_types,2017,0.07,0.45,29.37,2064.81,32.83,2.31,4.05
Gabon,coal,2017,0.0,0.0,29.37,2064.81,32.83,2.31,0.0
Gabon,natural_gas,2017,0.01,0.01,29.37,2064.81,32.83,2.31,0.74
Gabon,petroleum_n_other_liquids,2017,0.05,0.43,29.37,2064.81,32.83,2.31,3.31
Gabon,nuclear,2017,,,29.37,2064.81,32.83,2.31,0.0
Gabon,renewables_n_other,2017,0.01,0.01,29.37,2064.81,32.83,2.31,0.0
"Gambia, The",all_energy_types,2017,0.01,0.0,4.61,2213.9,3.66,1.76,0.59
"Gambia, The",coal,2017,0.0,0.0,4.61,2213.9,3.66,1.76,0.0
"Gambia, The",natural_gas,2017,0.0,0.0,4.61,2213.9,3.66,1.76,0.0
"Gambia, The",petroleum_n_other_liquids,2017,0.01,0.0,4.61,2213.9,3.66,1.76,0.59
"Gambia, The",nuclear,2017,,,4.61,2213.9,3.66,1.76,0.0
"Gambia, The",renewables_n_other,2017,0.0,0.0,4.61,2213.9,3.66,1.76,0.0
Georgia,all_energy_types,2017,0.24,0.09,48.58,4008.72,61.02,5.03,10.11
Georgia,coal,2017,0.01,0.0,48.58,4008.72,61.02,5.03,1.19
Georgia,natural_gas,2017,0.08,0.0,48.58,4008.72,61.02,5.03,4.39
Georgia,petroleum_n_other_liquids,2017,0.06,0.0,48.58,4008.72,61.02,5.03,4.53
Georgia,nuclear,2017,,,48.58,4008.72,61.02,5.03,0.0
Georgia,renewables_n_other,2017,0.09,0.08,48.58,4008.72,61.02,5.03,0.0
Germany,all_energy_types,2017,14.23,4.92,4092.01,82690.85,172.12,3.48,788.89
Germany,coal,2017,3.14,1.65,4092.01,82690.85,172.12,3.48,305.07
Germany,natural_gas,2017,3.4,0.25,4092.01,82690.85,172.12,3.48,169.86
Germany,petroleum_n_other_liquids,2017,5.04,0.09,4092.01,82690.85,172.12,3.48,313.96
Germany,nuclear,2017,0.71,0.71,4092.01,82690.85,172.12,3.48,0.0
Germany,renewables_n_other,2017,1.94,2.21,4092.01,82690.85,172.12,3.48,0.0
"Germany, East",all_energy_types,2017,,,,,,,
"Germany, East",coal,2017,,,,,,,
"Germany, East",natural_gas,2017,,,,,,,
"Germany, East",petroleum_n_other_liquids,2017,,,,,,,
"Germany, East",nuclear,2017,,,,,,,0.0
"Germany, East",renewables_n_other,2017,,,,,,,0.0
"Germany, West",all_energy_types,2017,,,,,,,
"Germany, West",coal,2017,,,,,,,
"Germany, West",natural_gas,2017,,,,,,,
"Germany, West",petroleum_n_other_liquids,2017,,,,,,,
"Germany, West",nuclear,2017,,,,,,,0.0
"Germany, West",renewables_n_other,2017,,,,,,,0.0
Ghana,all_energy_types,2017,0.28,0.41,162.12,29121.45,9.75,1.75,15.96
Ghana,coal,2017,0.0,0.0,162.12,29121.45,9.75,1.75,0.12
Ghana,natural_gas,2017,0.05,0.03,162.12,29121.45,9.75,1.75,1.46
Ghana,petroleum_n_other_liquids,2017,0.19,0.33,162.12,29121.45,9.75,1.75,14.39
Ghana,nuclear,2017,,,162.12,29121.45,9.75,1.75,0.0
Ghana,renewables_n_other,2017,0.05,0.05,162.12,29121.45,9.75,1.75,0.0
Gibraltar,all_energy_types,2017,0.19,0.0,,,0.0,0.0,12.78
Gibraltar,coal,2017,0.0,0.0,,,0.0,0.0,0.0
Gibraltar,natural_gas,2017,0.0,0.0,,,0.0,0.0,0.0
Gibraltar,petroleum_n_other_liquids,2017,0.19,0.0,,,0.0,0.0,12.78
Gibraltar,nuclear,2017,,,,,0.0,0.0,0.0
Gibraltar,renewables_n_other,2017,0.0,0.0,,,0.0,0.0,0.0
Greece,all_energy_types,2017,1.17,0.33,290.91,10751.3,108.52,4.01,70.07
Greece,coal,2017,0.2,0.19,290.91,10751.3,108.52,4.01,17.66
Greece,natural_gas,2017,0.18,0.0,290.91,10751.3,108.52,4.01,8.03
Greece,petroleum_n_other_liquids,2017,0.63,0.01,290.91,10751.3,108.52,4.01,44.38
Greece,nuclear,2017,,,290.91,10751.3,108.52,4.01,0.0
Greece,renewables_n_other,2017,0.15,0.13,290.91,10751.3,108.52,4.01,0.0
Greenland,all_energy_types,2017,0.01,0.0,4.87,56.54,,,0.62
Greenland,coal,2017,0.0,0.0,4.87,56.54,,,0.0
Greenland,natural_gas,2017,0.0,0.0,4.87,56.54,,,0.0
Greenland,petroleum_n_other_liquids,2017,0.01,0.0,4.87,56.54,,,0.62
Greenland,nuclear,2017,,,4.87,56.54,,,0.0
Greenland,renewables_n_other,2017,0.0,0.0,4.87,56.54,,,0.0
Grenada,all_energy_types,2017,0.0,0.0,1.68,110.87,40.84,2.69,0.3
Grenada,coal,2017,0.0,0.0,1.68,110.87,40.84,2.69,0.0
Grenada,natural_gas,2017,0.0,0.0,1.68,110.87,40.84,2.69,0.0
Grenada,petroleum_n_other_liquids,2017,0.0,0.0,1.68,110.87,40.84,2.69,0.3
Grenada,nuclear,2017,,,1.68,110.87,40.84,2.69,0.0
Grenada,renewables_n_other,2017,0.0,0.0,1.68,110.87,40.84,2.69,0.0
Guadeloupe,all_energy_types,2017,0.03,0.0,10.64,399.68,72.9,2.74,2.0
Guadeloupe,coal,2017,0.0,0.0,10.64,399.68,72.9,2.74,0.0
Guadeloupe,natural_gas,2017,0.0,0.0,10.64,399.68,72.9,2.74,0.0
Guadeloupe,petroleum_n_other_liquids,2017,0.03,0.0,10.64,399.68,72.9,2.74,2.0
Guadeloupe,nuclear,2017,,,10.64,399.68,72.9,2.74,0.0
Guadeloupe,renewables_n_other,2017,0.0,0.0,10.64,399.68,72.9,2.74,0.0
Guam,all_energy_types,2017,0.03,0.0,5.85,164.28,155.23,4.36,1.62
Guam,coal,2017,0.0,0.0,5.85,164.28,155.23,4.36,0.0
Guam,natural_gas,2017,0.0,0.0,5.85,164.28,155.23,4.36,0.0
Guam,petroleum_n_other_liquids,2017,0.02,0.0,5.85,164.28,155.23,4.36,1.62
Guam,nuclear,2017,,,5.85,164.28,155.23,4.36,0.0
Guam,renewables_n_other,2017,0.0,0.0,5.85,164.28,155.23,4.36,0.0
Guatemala,all_energy_types,2017,0.32,0.11,135.02,16915.0,19.09,2.39,17.07
Guatemala,coal,2017,0.06,0.0,135.02,16915.0,19.09,2.39,4.45
Guatemala,natural_gas,2017,0.0,0.0,135.02,16915.0,19.09,2.39,0.0
Guatemala,petroleum_n_other_liquids,2017,0.19,0.02,135.02,16915.0,19.09,2.39,12.62
Guatemala,nuclear,2017,,,135.02,16915.0,19.09,2.39,0.0
Guatemala,renewables_n_other,2017,0.08,0.08,135.02,16915.0,19.09,2.39,0.0
Guinea,all_energy_types,2017,0.05,0.01,25.42,12067.5,4.37,2.07,3.08
Guinea,coal,2017,0.0,0.0,25.42,12067.5,4.37,2.07,0.0
Guinea,natural_gas,2017,0.0,0.0,25.42,12067.5,4.37,2.07,0.0
Guinea,petroleum_n_other_liquids,2017,0.04,0.0,25.42,12067.5,4.37,2.07,3.08
Guinea,nuclear,2017,,,25.42,12067.5,4.37,2.07,0.0
Guinea,renewables_n_other,2017,0.01,0.01,25.42,12067.5,4.37,2.07,0.0
Guinea-Bissau,all_energy_types,2017,0.0,0.0,3.43,1829.52,2.57,1.37,0.43
Guinea-Bissau,coal,2017,0.0,0.0,3.43,1829.52,2.57,1.37,0.0
Guinea-Bissau,natural_gas,2017,0.0,0.0,3.43,1829.52,2.57,1.37,0.0
Guinea-Bissau,petroleum_n_other_liquids,2017,0.0,0.0,3.43,1829.52,2.57,1.37,0.43
Guinea-Bissau,nuclear,2017,,,3.43,1829.52,2.57,1.37,0.0
Guinea-Bissau,renewables_n_other,2017,0.0,0.0,3.43,1829.52,2.57,1.37,0.0
Guyana,all_energy_types,2017,0.03,0.0,9.25,775.22,41.08,3.44,2.36
Guyana,coal,2017,0.0,0.0,9.25,775.22,41.08,3.44,0.0
Guyana,natural_gas,2017,0.0,0.0,9.25,775.22,41.08,3.44,0.0
Guyana,petroleum_n_other_liquids,2017,0.03,0.0,9.25,775.22,41.08,3.44,2.36
Guyana,nuclear,2017,,,9.25,775.22,41.08,3.44,0.0
Guyana,renewables_n_other,2017,0.0,0.0,9.25,775.22,41.08,3.44,0.0
Haiti,all_energy_types,2017,0.05,0.0,31.82,10982.4,4.34,1.5,3.36
Haiti,coal,2017,0.0,0.0,31.82,10982.4,4.34,1.5,0.0
Haiti,natural_gas,2017,0.0,0.0,31.82,10982.4,4.34,1.5,0.0
Haiti,petroleum_n_other_liquids,2017,0.05,0.0,31.82,10982.4,4.34,1.5,3.36
Haiti,nuclear,2017,,,31.82,10982.4,4.34,1.5,0.0
Haiti,renewables_n_other,2017,0.0,0.0,31.82,10982.4,4.34,1.5,0.0
Hawaiian Trade Zone,all_energy_types,2017,,,,,,,
Hawaiian Trade Zone,coal,2017,,,,,,,
Hawaiian Trade Zone,natural_gas,2017,,,,,,,
Hawaiian Trade Zone,petroleum_n_other_liquids,2017,,,,,,,
Hawaiian Trade Zone,nuclear,2017,,,,,,,0.0
Hawaiian Trade Zone,renewables_n_other,2017,,,,,,,0.0
Honduras,all_energy_types,2017,0.17,0.05,47.88,9429.02,18.23,3.59,8.78
Honduras,coal,2017,0.0,0.0,47.88,9429.02,18.23,3.59,0.04
Honduras,natural_gas,2017,0.0,0.0,47.88,9429.02,18.23,3.59,0.0
Honduras,petroleum_n_other_liquids,2017,0.12,0.0,47.88,9429.02,18.23,3.59,8.74
Honduras,nuclear,2017,,,47.88,9429.02,18.23,3.59,0.0
Honduras,renewables_n_other,2017,0.05,0.05,47.88,9429.02,18.23,3.59,0.0
Hong Kong,all_energy_types,2017,1.34,0.0,436.28,7314.58,182.76,3.06,95.41
Hong Kong,coal,2017,0.27,0.0,436.28,7314.58,182.76,3.06,26.8
Hong Kong,natural_gas,2017,0.12,0.0,436.28,7314.58,182.76,3.06,6.63
Hong Kong,petroleum_n_other_liquids,2017,0.9,0.0,436.28,7314.58,182.76,3.06,61.97
Hong Kong,nuclear,2017,,,436.28,7314.58,182.76,3.06,0.0
Hong Kong,renewables_n_other,2017,0.04,0.0,436.28,7314.58,182.76,3.06,0.0
Hungary,all_energy_types,2017,1.04,0.37,281.28,9785.57,106.45,3.7,46.19
Hungary,coal,2017,0.1,0.05,281.28,9785.57,106.45,3.7,8.49
Hungary,natural_gas,2017,0.38,0.06,281.28,9785.57,106.45,3.7,19.28
Hungary,petroleum_n_other_liquids,2017,0.34,0.04,281.28,9785.57,106.45,3.7,18.43
Hungary,nuclear,2017,0.15,0.15,281.28,9785.57,106.45,3.7,0.0
Hungary,renewables_n_other,2017,0.07,0.05,281.28,9785.57,106.45,3.7,0.0
Iceland,all_energy_types,2017,0.22,0.18,18.03,334.4,,,3.31
Iceland,coal,2017,0.0,0.0,18.03,334.4,,,0.44
Iceland,natural_gas,2017,0.0,0.0,18.03,334.4,,,0.0
Iceland,petroleum_n_other_liquids,2017,0.04,0.0,18.03,334.4,,,2.87
Iceland,nuclear,2017,,,18.03,334.4,,,0.0
Iceland,renewables_n_other,2017,0.18,0.18,18.03,334.4,,,0.0
India,all_energy_types,2017,29.46,16.54,8281.53,1340510.0,21.98,3.56,2109.08
India,coal,2017,15.51,10.98,8281.53,1340510.0,21.98,3.56,1432.24
India,natural_gas,2017,2.13,1.17,8281.53,1340510.0,21.98,3.56,108.03
India,petroleum_n_other_liquids,2017,9.09,1.74,8281.53,1340510.0,21.98,3.56,568.81
India,nuclear,2017,0.42,0.42,8281.53,1340510.0,21.98,3.56,0.0
India,renewables_n_other,2017,2.31,2.23,8281.53,1340510.0,21.98,3.56,0.0
Indonesia,all_energy_types,2017,7.01,14.15,2922.23,264997.0,26.44,2.4,465.38
Indonesia,coal,2017,1.99,9.26,2922.23,264997.0,26.44,2.4,180.5
Indonesia,natural_gas,2017,1.63,2.78,2922.23,264997.0,26.44,2.4,85.63
Indonesia,petroleum_n_other_liquids,2017,3.08,1.72,2922.23,264997.0,26.44,2.4,199.26
Indonesia,nuclear,2017,,,2922.23,264997.0,26.44,2.4,0.0
Indonesia,renewables_n_other,2017,0.31,0.39,2922.23,264997.0,26.44,2.4,0.0
Iran,all_energy_types,2017,11.38,18.3,1254.89,80673.9,141.11,9.07,590.28
Iran,coal,2017,0.04,0.04,1254.89,80673.9,141.11,9.07,3.93
Iran,natural_gas,2017,7.72,8.0,1254.89,80673.9,141.11,9.07,393.01
Iran,petroleum_n_other_liquids,2017,3.43,10.05,1254.89,80673.9,141.11,9.07,193.34
Iran,nuclear,2017,0.07,0.07,1254.89,80673.9,141.11,9.07,0.0
Iran,renewables_n_other,2017,0.13,0.14,1254.89,80673.9,141.11,9.07,0.0
Iraq,all_energy_types,2017,2.36,9.87,404.62,37552.8,62.97,5.84,122.17
Iraq,coal,2017,0.0,0.0,404.62,37552.8,62.97,5.84,0.0
Iraq,natural_gas,2017,0.41,0.36,404.62,37552.8,62.97,5.84,2.16
Iraq,petroleum_n_other_liquids,2017,1.89,9.49,404.62,37552.8,62.97,5.84,120.01
Iraq,nuclear,2017,,,404.62,37552.8,62.97,5.84,0.0
Iraq,renewables_n_other,2017,0.06,0.02,404.62,37552.8,62.97,5.84,0.0
Ireland,all_energy_types,2017,0.63,0.21,362.72,4813.14,131.79,1.75,36.48
Ireland,coal,2017,0.04,0.0,362.72,4813.14,131.79,1.75,4.36
Ireland,natural_gas,2017,0.2,0.13,362.72,4813.14,131.79,1.75,10.2
Ireland,petroleum_n_other_liquids,2017,0.32,0.0,362.72,4813.14,131.79,1.75,21.92
Ireland,nuclear,2017,,,362.72,4813.14,131.79,1.75,0.0
Ireland,renewables_n_other,2017,0.08,0.08,362.72,4813.14,131.79,1.75,0.0
Israel,all_energy_types,2017,1.04,0.37,324.05,8243.85,126.7,3.22,68.12
Israel,coal,2017,0.21,0.0,324.05,8243.85,126.7,3.22,21.36
Israel,natural_gas,2017,0.36,0.36,324.05,8243.85,126.7,3.22,19.09
Israel,petroleum_n_other_liquids,2017,0.48,0.0,324.05,8243.85,126.7,3.22,27.67
Israel,nuclear,2017,,,324.05,8243.85,126.7,3.22,0.0
Israel,renewables_n_other,2017,-0.0,0.02,324.05,8243.85,126.7,3.22,0.0
Italy,all_energy_types,2017,6.79,1.38,2312.33,60523.52,112.13,2.93,343.95
Italy,coal,2017,0.4,0.0,2312.33,60523.52,112.13,2.93,44.8
Italy,natural_gas,2017,2.71,0.2,2312.33,60523.52,112.13,2.93,135.87
Italy,petroleum_n_other_liquids,2017,2.55,0.17,2312.33,60523.52,112.13,2.93,163.29
Italy,nuclear,2017,,,2312.33,60523.52,112.13,2.93,0.0
Italy,renewables_n_other,2017,1.12,1.01,2312.33,60523.52,112.13,2.93,0.0
Jamaica,all_energy_types,2017,0.11,0.0,26.02,2920.85,39.29,4.41,8.91
Jamaica,coal,2017,0.0,0.0,26.02,2920.85,39.29,4.41,0.19
Jamaica,natural_gas,2017,0.01,0.0,26.02,2920.85,39.29,4.41,0.03
Jamaica,petroleum_n_other_liquids,2017,0.1,0.0,26.02,2920.85,39.29,4.41,8.69
Jamaica,nuclear,2017,,,26.02,2920.85,39.29,4.41,0.0
Jamaica,renewables_n_other,2017,0.0,0.0,26.02,2920.85,39.29,4.41,0.0
Japan,all_energy_types,2017,19.41,2.18,5327.88,127483.8,152.26,3.64,1204.48
Japan,coal,2017,4.88,0.03,5327.88,127483.8,152.26,3.64,457.51
Japan,natural_gas,2017,4.57,0.12,5327.88,127483.8,152.26,3.64,256.29
Japan,petroleum_n_other_liquids,2017,7.95,0.02,5327.88,127483.8,152.26,3.64,490.68
Japan,nuclear,2017,0.12,0.12,5327.88,127483.8,152.26,3.64,0.0
Japan,renewables_n_other,2017,1.89,1.89,5327.88,127483.8,152.26,3.64,0.0
Jordan,all_energy_types,2017,0.41,0.02,91.2,9785.84,42.09,4.52,24.35
Jordan,coal,2017,0.0,0.0,91.2,9785.84,42.09,4.52,0.53
Jordan,natural_gas,2017,0.15,0.0,91.2,9785.84,42.09,4.52,7.93
Jordan,petroleum_n_other_liquids,2017,0.24,0.0,91.2,9785.84,42.09,4.52,15.89
Jordan,nuclear,2017,,,91.2,9785.84,42.09,4.52,0.0
Jordan,renewables_n_other,2017,0.01,0.01,91.2,9785.84,42.09,4.52,0.0
Kazakhstan,all_energy_types,2017,3.33,7.73,427.33,18080.0,183.97,7.78,265.54
Kazakhstan,coal,2017,1.96,2.75,427.33,18080.0,183.97,7.78,192.25
Kazakhstan,natural_gas,2017,0.57,0.9,427.33,18080.0,183.97,7.78,28.44
Kazakhstan,petroleum_n_other_liquids,2017,0.68,3.96,427.33,18080.0,183.97,7.78,44.84
Kazakhstan,nuclear,2017,,,427.33,18080.0,183.97,7.78,0.0
Kazakhstan,renewables_n_other,2017,0.11,0.11,427.33,18080.0,183.97,7.78,0.0
Kenya,all_energy_types,2017,0.32,0.08,190.79,50221.17,6.42,1.69,17.87
Kenya,coal,2017,0.01,0.0,190.79,50221.17,6.42,1.69,1.08
Kenya,natural_gas,2017,0.0,0.0,190.79,50221.17,6.42,1.69,0.0
Kenya,petroleum_n_other_liquids,2017,0.24,0.0,190.79,50221.17,6.42,1.69,16.79
Kenya,nuclear,2017,,,190.79,50221.17,6.42,1.69,0.0
Kenya,renewables_n_other,2017,0.08,0.08,190.79,50221.17,6.42,1.69,0.0
Kiribati,all_energy_types,2017,0.0,0.0,0.22,114.34,9.5,4.85,0.07
Kiribati,coal,2017,0.0,0.0,0.22,114.34,9.5,4.85,0.0
Kiribati,natural_gas,2017,0.0,0.0,0.22,114.34,9.5,4.85,0.0
Kiribati,petroleum_n_other_liquids,2017,0.0,0.0,0.22,114.34,9.5,4.85,0.07
Kiribati,nuclear,2017,,,0.22,114.34,9.5,4.85,0.0
Kiribati,renewables_n_other,2017,0.0,0.0,0.22,114.34,9.5,4.85,0.0
Kosovo,all_energy_types,2017,0.09,0.06,18.58,1791.0,48.97,4.72,8.55
Kosovo,coal,2017,0.06,0.06,18.58,1791.0,48.97,4.72,6.66
Kosovo,natural_gas,2017,0.0,0.0,18.58,1791.0,48.97,4.72,0.0
Kosovo,petroleum_n_other_liquids,2017,0.03,0.0,18.58,1791.0,48.97,4.72,1.89
Kosovo,nuclear,2017,,,18.58,1791.0,48.97,4.72,0.0
Kosovo,renewables_n_other,2017,0.0,0.0,18.58,1791.0,48.97,4.72,0.0
Kuwait,all_energy_types,2017,1.62,7.05,177.67,4056.1,399.73,9.13,96.91
Kuwait,coal,2017,0.01,0.0,177.67,4056.1,399.73,9.13,0.78
Kuwait,natural_gas,2017,0.8,0.63,177.67,4056.1,399.73,9.13,43.67
Kuwait,petroleum_n_other_liquids,2017,0.81,6.42,177.67,4056.1,399.73,9.13,52.46
Kuwait,nuclear,2017,,,177.67,4056.1,399.73,9.13,0.0
Kuwait,renewables_n_other,2017,0.0,0.0,177.67,4056.1,399.73,9.13,0.0
Kyrgyzstan,all_energy_types,2017,0.24,0.16,27.42,6189.73,38.25,8.64,9.36
Kyrgyzstan,coal,2017,0.04,0.03,27.42,6189.73,38.25,8.64,3.48
Kyrgyzstan,natural_gas,2017,0.01,0.0,27.42,6189.73,38.25,8.64,0.37
Kyrgyzstan,petroleum_n_other_liquids,2017,0.07,0.0,27.42,6189.73,38.25,8.64,5.52
Kyrgyzstan,nuclear,2017,,,27.42,6189.73,38.25,8.64,0.0
Kyrgyzstan,renewables_n_other,2017,0.13,0.13,27.42,6189.73,38.25,8.64,0.0
Laos,all_energy_types,2017,0.41,0.47,47.57,6953.03,59.57,8.71,29.24
Laos,coal,2017,0.27,0.28,47.57,6953.03,59.57,8.71,26.14
Laos,natural_gas,2017,0.0,0.0,47.57,6953.03,59.57,8.71,0.0
Laos,petroleum_n_other_liquids,2017,0.04,0.0,47.57,6953.03,59.57,8.71,3.1
Laos,nuclear,2017,,,47.57,6953.03,59.57,8.71,0.0
Laos,renewables_n_other,2017,0.1,0.18,47.57,6953.03,59.57,8.71,0.0
Latvia,all_energy_types,2017,0.17,0.05,52.09,1935.83,90.13,3.35,8.14
Latvia,coal,2017,0.0,0.0,52.09,1935.83,90.13,3.35,0.14
Latvia,natural_gas,2017,0.04,0.0,52.09,1935.83,90.13,3.35,2.66
Latvia,petroleum_n_other_liquids,2017,0.08,0.0,52.09,1935.83,90.13,3.35,5.34
Latvia,nuclear,2017,,,52.09,1935.83,90.13,3.35,0.0
