;pais;codigo_iso;anio;valor;info_codigo
607;Nigeria;NGA;1992;10.47;6.1
608;Northern Mariana Islands;MNP;1992;;6.1
609;Norway;NOR;1992;4.72;6.1
610;Oman;OMN;1992;3.13;6.1
611;Pakistan;PAK;1992;5.27;6.1
612;Palau;PLW;1992;14.18;6.1
613;Panama;PAN;1992;3.43;6.1
614;Papua New Guinea;PNG;1992;10.44;6.1
615;Paraguay;PRY;1992;4.94;6.1
616;Peru;PER;1992;3.33;6.1
617;Philippines;PHL;1992;5.06;6.1
618;Poland;POL;1992;11.2;6.1
619;Portugal;PRT;1992;3.54;6.1
620;Puerto Rico;PRI;1992;0.01;6.1
621;Qatar;QAT;1992;8.48;6.1
622;Reunion;REU;1992;;6.1
623;Romania;ROM;1992;9.51;6.1
624;Russian Federation;RUS;1992;13.41;6.1
625;Rwanda;RWA;1992;5.45;6.1
626;Saint Pierre et Miquelon;SPM;1992;;6.1
627;Samoa;WSM;1992;4.67;6.1
628;San Marino;SMR;1992;;6.1
629;Sao Tome and Principe;STP;1992;5.74;6.1
630;Saudi Arabia;SAU;1992;4.88;6.1
631;Senegal;SEN;1992;5.12;6.1
632;Serbia;SRB;1992;8.93;6.1
633;Seychelles;SYC;1992;2.31;6.1
634;Sierra Leone;SLE;1992;10.79;6.1
635;Singapore;SGP;1992;5.2;6.1
636;Sint Maarten (Dutch part);SXM;1992;;6.1
637;Slovak Republic;SVK;1992;12.57;6.1
638;Slovenia;SVN;1992;6.71;6.1
639;Solomon Islands;SLB;1992;7.81;6.1
640;Somalia;SOM;1992;29.21;6.1
641;South Africa;ZAF;1992;10.5;6.1
642;South Sudan;SSD;1992;;6.1
643;Spain;ESP;1992;4.11;6.1
644;Sri Lanka;LKA;1992;3.52;6.1
645;St. Kitts and Nevis;KNA;1992;3.45;6.1
646;St. Lucia;LCA;1992;2.5;6.1
647;St. Martin (French part);MAF;1992;;6.1
648;St. Vincent and the Grenadines;VCT;1992;2.11;6.1
649;Sudan;SDN;1992;8.57;6.1
650;Suriname;SUR;1992;5.66;6.1
651;Swaziland;SWZ;1992;3.2;6.1
652;Sweden;SWE;1992;7.54;6.1
653;Switzerland;CHE;1992;3.36;6.1
654;Syrian Arab Republic;SYR;1992;8.18;6.1
655;Taiwan, China;TWN;1992;;6.1
656;Tajikistan;TJK;1992;13.66;6.1
657;Tanzania;TZA;1992;11.26;6.1
658;Thailand;THA;1992;4.6;6.1
659;Timor-Leste;TMP;1992;;6.1
660;Togo;TGO;1992;11.25;6.1
661;Tonga;TON;1992;2.98;6.1
662;Trinidad and Tobago;TTO;1992;18.3;6.1
663;Tunisia;TUN;1992;4.38;6.1
664;Turkey;TUR;1992;3.68;6.1
665;Turkmenistan;TKM;1992;17.49;6.1
666;Turks and Caicos Islands;TCA;1992;;6.1
667;Tuvalu;TUV;1992;3.34;6.1
668;Uganda;UGA;1992;20.05;6.1
669;Ukraine;UKR;1992;20.42;6.1
670;United Arab Emirates;ARE;1992;4.33;6.1
671;United Kingdom;GBR;1992;5.88;6.1
672;United States;USA;1992;8.61;6.1
673;Uruguay;URY;1992;3.3;6.1
674;Uzbekistan;UZB;1992;34.5;6.1
675;Vanuatu;VUT;1992;2.85;6.1
676;Venezuela, RB;VEN;1992;5.8;6.1
677;Vietnam;VNM;1992;6.94;6.1
678;Virgin Islands (U.S.);VIR;1992;;6.1
679;West Bank and Gaza;WBG;1992;4.16;6.1
680;Western Sahara;ESH;1992;;6.1
681;Yemen, Rep.;YEM;1992;3.0;6.1
682;Zambia;ZMB;1992;12.86;6.1
683;Zimbabwe;ZWE;1992;16.75;6.1
684;Afghanistan;AFG;1993;1.76;6.1
685;Albania;ALB;1993;5.5;6.1
686;Algeria;DZA;1993;3.86;6.1
687;American Samoa;ASM;1993;;6.1
688;Andorra;ADO;1993;;6.1
689;Angola;AGO;1993;7.09;6.1
690;Antigua and Barbuda;ATG;1993;3.53;6.1
691;Argentina;ARG;1993;4.43;6.1
692;Armenia;ARM;1993;14.79;6.1
693;Aruba;ABW;1993;;6.1
694;Australia;AUS;1993;7.5;6.1
695;Austria;AUT;1993;4.25;6.1
696;Azerbaijan;AZE;1993;18.95;6.1
697;Bahamas, The;BHS;1993;4.09;6.1
698;Bahrain;BHR;1993;10.64;6.1
699;Bangladesh;BGD;1993;3.75;6.1
700;Barbados;BRB;1993;5.32;6.1
701;Belarus;BLR;1993;19.4;6.1
702;Belgium;BEL;1993;6.67;6.1
703;Belize;BLZ;1993;7.42;6.1
704;Benin;BEN;1993;8.96;6.1
705;Bermuda;BMU;1993;3.21;6.1
706;Bhutan;BTN;1993;28.52;6.1
707;Bolivia;BOL;1993;4.5;6.1
708;Bosnia and Herzegovina;BIH;1993;29.99;6.1
709;Botswana;BWA;1993;4.77;6.1
710;Brazil;BRA;1993;3.8;6.1
711;British Virgin Islands;VGB;1993;;6.1
712;Brunei Darussalam;BRN;1993;3.94;6.1
713;Bulgaria;BGR;1993;13.57;6.1
714;Burkina Faso;BFA;1993;12.25;6.1
715;Burundi;BDI;1993;10.41;6.1
716;Cambodia;KHM;1993;11.92;6.1
717;Cameroon;CMR;1993;7.68;6.1
718;Canada;CAN;1993;10.58;6.1
719;Cape Verde;CPV;1993;3.77;6.1
720;Cayman Islands;CYM;1993;;6.1
721;Central African Republic;CAF;1993;12.81;6.1
722;Chad;TCD;1993;7.31;6.1
723;Channel Islands;CHI;1993;;6.1
724;Chile;CHL;1993;4.22;6.1
725;China;CHN;1993;15.88;6.1
726;Colombia;COL;1993;3.86;6.1
727;Comoros;COM;1993;3.56;6.1
728;Congo, Dem. Rep.;ZAR;1993;16.34;6.1
729;Congo, Rep.;COG;1993;2.62;6.1
730;Cook Islands;COK;1993;;6.1
731;Costa Rica;CRI;1993;3.62;6.1
732;Cote d'Ivoire;CIV;1993;5.42;6.1
733;Croatia;HRV;1993;6.25;6.1
734;Cuba;CUB;1993;4.53;6.1
735;Curacao;CUW;1993;;6.1
736;Cyprus;CYP;1993;4.61;6.1
737;Czech Republic;CZE;1993;9.8;6.1
738;Denmark;DNK;1993;4.49;6.1
739;Djibouti;DJI;1993;4.04;6.1
740;Dominica;DMA;1993;2.03;6.1
741;Dominican Republic;DOM;1993;3.98;6.1
742;Ecuador;ECU;1993;3.17;6.1
743;Egypt, Arab Rep.;EGY;1993;3.9;6.1
744;El Salvador;SLV;1993;4.39;6.1
745;Equatorial Guinea;GNQ;1993;9.36;6.1
746;Eritrea;ERI;1993;9.81;6.1
747;Estonia;EST;1993;14.63;6.1
748;Ethiopia;ETH;1993;35.23;6.1
749;Faeroe Islands;FRO;1993;;6.1
750;Falkland Islands;FLK;1993;;6.1
751;Fiji;FJI;1993;4.8;6.1
752;Finland;FIN;1993;9.25;6.1
753;France;FRA;1993;5.64;6.1
754;French Guyana;GUF;1993;;6.1
755;French Polynesia;PYF;1993;;6.1
756;Gabon;GAB;1993;2.91;6.1
757;Gambia, The;GMB;1993;4.8;6.1
758;Georgia;GEO;1993;26.91;6.1
759;Germany;DEU;1993;5.28;6.1
760;Ghana;GHA;1993;7.73;6.1
761;Gibraltar;GIB;1993;;6.1
762;Greece;GRC;1993;4.17;6.1
763;Greenland;GRL;1993;;6.1
764;Grenada;GRD;1993;2.58;6.1
765;Guadeloupe;GLP;1993;;6.1
766;Guam;GUM;1993;;6.1
767;Guatemala;GTM;1993;3.74;6.1
768;Guinea;GIN;1993;11.48;6.1
769;Guinea-Bissau;GNB;1993;12.05;6.1
770;Guyana;GUY;1993;8.75;6.1
771;Haiti;HTI;1993;4.82;6.1
772;Honduras;HND;1993;5.88;6.1
773;Hong Kong SAR, China;HKG;1993;2.4;6.1
774;Hungary;HUN;1993;7.19;6.1
775;Iceland;ISL;1993;12.75;6.1
776;India;IND;1993;8.21;6.1
777;Indonesia;IDN;1993;4.87;6.1
778;Iran, Islamic Rep.;IRN;1993;5.56;6.1
779;Iraq;IRQ;1993;10.33;6.1
780;Ireland;IRL;1993;5.21;6.1
781;Isle of Man;IMY;1993;;6.1
782;Israel;ISR;1993;5.24;6.1
783;Italy;ITA;1993;3.51;6.1
784;Jamaica;JAM;1993;5.98;6.1
785;Japan;JPN;1993;5.02;6.1
786;Jordan;JOR;1993;5.57;6.1
787;Kazakhstan;KAZ;1993;16.15;6.1
788;Kenya;KEN;1993;8.54;6.1
789;Kiribati;KIR;1993;3.06;6.1
790;Korea, Dem. Rep.;PRK;1993;;6.1
791;Korea, Rep.;KOR;1993;8.15;6.1
792;Kosovo;KSV;1993;;6.1
793;Kuwait;KWT;1993;4.49;6.1
794;Kyrgyz Republic;KGZ;1993;15.83;6.1
795;Lao PDR;LAO;1993;7.12;6.1
796;Latvia;LVA;1993;10.9;6.1
797;Lebanon;LBN;1993;4.55;6.1
798;Lesotho;LSO;1993;16.4;6.1
799;Liberia;LBR;1993;45.06;6.1
800;Libya;LBY;1993;4.5;6.1
801;Liechtenstein;LIE;1993;;6.1
802;Lithuania;LTU;1993;8.6;6.1
803;Luxembourg;LUX;1993;6.21;6.1
804;Macao SAR, China;MAC;1993;1.1;6.1
805;Macedonia, FYR;MKD;1993;7.45;6.1
806;Madagascar;MDG;1993;5.19;6.1
807;Malawi;MWI;1993;8.12;6.1
808;Malaysia;MYS;1993;5.39;6.1
809;Maldives;MDV;1993;2.46;6.1
810;Mali;MLI;1993;5.53;6.1
811;Malta;MLT;1993;5.21;6.1
812;Marshall Islands;MHL;1993;5.23;6.1
813;Martinique;MTQ;1993;;6.1
814;Mauritania;MRT;1993;3.92;6.1
815;Mauritius;MUS;1993;3.33;6.1
816;Mayotte;MYT;1993;;6.1
817;Mexico;MEX;1993;4.62;6.1
818;Micronesia, Fed. Sts.;FSM;1993;4.67;6.1
819;Moldova;MDA;1993;18.23;6.1
820;Monaco;MCO;1993;;6.1
821;Mongolia;MNG;1993;14.57;6.1
822;Montenegro;MNE;1993;;6.1
823;Montserrat;MSR;1993;;6.1
824;Morocco;MAR;1993;3.6;6.1
825;Mozambique;MOZ;1993;47.0;6.1
826;Myanmar;MMR;1993;12.97;6.1
827;Namibia;NAM;1993;3.61;6.1
828;Nepal;NPL;1993;10.19;6.1
829;Netherlands;NLD;1993;5.67;6.1
830;Netherlands Antilles;ANT;1993;;6.1
831;New Caledonia;NCL;1993;;6.1
832;New Zealand;NZL;1993;6.91;6.1
833;Nicaragua;NIC;1993;7.28;6.1
834;Niger;NER;1993;7.57;6.1
835;Nigeria;NGA;1993;10.42;6.1
836;Northern Mariana Islands;MNP;1993;;6.1
837;Norway;NOR;1993;4.89;6.1
838;Oman;OMN;1993;3.21;6.1
839;Pakistan;PAK;1993;5.44;6.1
840;Palau;PLW;1993;16.22;6.1
841;Panama;PAN;1993;3.3;6.1
842;Papua New Guinea;PNG;1993;8.76;6.1
843;Paraguay;PRY;1993;4.89;6.1
844;Peru;PER;1993;3.37;6.1
845;Philippines;PHL;1993;4.95;6.1
846;Poland;POL;1993;11.06;6.1
847;Portugal;PRT;1993;3.56;6.1
848;Puerto Rico;PRI;1993;0.01;6.1
849;Qatar;QAT;1993;8.92;6.1
850;Reunion;REU;1993;;6.1
851;Romania;ROM;1993;9.13;6.1
852;Russian Federation;RUS;1993;13.86;6.1
853;Rwanda;RWA;1993;5.94;6.1
854;Saint Pierre et Miquelon;SPM;1993;;6.1
855;Samoa;WSM;1993;4.54;6.1
856;San Marino;SMR;1993;;6.1
857;Sao Tome and Principe;STP;1993;5.75;6.1
858;Saudi Arabia;SAU;1993;5.06;6.1
859;Senegal;SEN;1993;5.04;6.1
860;Serbia;SRB;1993;10.97;6.1
861;Seychelles;SYC;1993;2.32;6.1
862;Sierra Leone;SLE;1993;10.49;6.1
863;Singapore;SGP;1993;5.72;6.1
864;Sint Maarten (Dutch part);SXM;1993;;6.1
865;Slovak Republic;SVK;1993;12.11;6.1
866;Slovenia;SVN;1993;6.84;6.1
867;Solomon Islands;SLB;1993;7.45;6.1
868;Somalia;SOM;1993;29.51;6.1
869;South Africa;ZAF;1993;11.11;6.1
870;South Sudan;SSD;1993;;6.1
871;Spain;ESP;1993;3.98;6.1
872;Sri Lanka;LKA;1993;3.47;6.1
873;St. Kitts and Nevis;KNA;1993;3.5;6.1
874;St. Lucia;LCA;1993;2.7;6.1
875;St. Martin (French part);MAF;1993;;6.1
876;St. Vincent and the Grenadines;VCT;1993;2.42;6.1
877;Sudan;SDN;1993;7.96;6.1
878;Suriname;SUR;1993;6.05;6.1
879;Swaziland;SWZ;1993;2.81;6.1
880;Sweden;SWE;1993;7.69;6.1
881;Switzerland;CHE;1993;3.28;6.1
882;Syrian Arab Republic;SYR;1993;7.82;6.1
883;Taiwan, China;TWN;1993;;6.1
884;Tajikistan;TJK;1993;12.79;6.1
885;Tanzania;TZA;1993;11.42;6.1
886;Thailand;THA;1993;4.49;6.1
887;Timor-Leste;TMP;1993;;6.1
888;Togo;TGO;1993;13.31;6.1
889;Tonga;TON;1993;3.22;6.1
890;Trinidad and Tobago;TTO;1993;17.77;6.1
891;Tunisia;TUN;1993;4.18;6.1
892;Turkey;TUR;1993;3.63;6.1
893;Turkmenistan;TKM;1993;17.42;6.1
894;Turks and Caicos Islands;TCA;1993;;6.1
895;Tuvalu;TUV;1993;3.22;6.1
896;Uganda;UGA;1993;18.87;6.1
897;Ukraine;UKR;1993;21.09;6.1
898;United Arab Emirates;ARE;1993;4.5;6.1
899;United Kingdom;GBR;1993;5.78;6.1
900;United States;USA;1993;8.53;6.1
901;Uruguay;URY;1993;3.0;6.1
902;Uzbekistan;UZB;1993;36.73;6.1
903;Vanuatu;VUT;1993;2.82;6.1
904;Venezuela, RB;VEN;1993;5.38;6.1
905;Vietnam;VNM;1993;6.96;6.1
906;Virgin Islands (U.S.);VIR;1993;;6.1
907;West Bank and Gaza;WBG;1993;3.86;6.1
908;Western Sahara;ESH;1993;;6.1
909;Yemen, Rep.;YEM;1993;2.49;6.1
910;Zambia;ZMB;1993;12.07;6.1
911;Zimbabwe;ZWE;1993;15.86;6.1
912;Afghanistan;AFG;1994;2.25;6.1
913;Albania;ALB;1994;5.4;6.1
914;Algeria;DZA;1994;3.76;6.1
915;American Samoa;ASM;1994;;6.1
916;Andorra;ADO;1994;;6.1
917;Angola;AGO;1994;6.94;6.1
918;Antigua and Barbuda;ATG;1994;3.28;6.1
919;Argentina;ARG;1994;4.45;6.1
920;Armenia;ARM;1994;8.82;6.1
921;Aruba;ABW;1994;;6.1
922;Australia;AUS;1994;7.21;6.1
923;Austria;AUT;1994;4.14;6.1
924;Azerbaijan;AZE;1994;21.42;6.1
925;Bahamas, The;BHS;1994;3.94;6.1
926;Bahrain;BHR;1994;11.34;6.1
927;Bangladesh;BGD;1994;3.77;6.1
928;Barbados;BRB;1994;3.66;6.1
929;Belarus;BLR;1994;18.66;6.1
930;Belgium;BEL;1994;6.86;6.1
931;Belize;BLZ;1994;7.38;6.1
932;Benin;BEN;1994;8.97;6.1
933;Bermuda;BMU;1994;3.15;6.1
934;Bhutan;BTN;1994;27.57;6.1
935;Bolivia;BOL;1994;4.73;6.1
936;Bosnia and Herzegovina;BIH;1994;10.45;6.1
937;Botswana;BWA;1994;4.53;6.1
938;Brazil;BRA;1994;3.8;6.1
939;British Virgin Islands;VGB;1994;;6.1
940;Brunei Darussalam;BRN;1994;3.55;6.1
941;Bulgaria;BGR;1994;12.92;6.1
942;Burkina Faso;BFA;1994;12.45;6.1
943;Burundi;BDI;1994;11.32;6.1
944;Cambodia;KHM;1994;11.0;6.1
945;Cameroon;CMR;1994;7.79;6.1
946;Canada;CAN;1994;10.49;6.1
947;Cape Verde;CPV;1994;3.31;6.1
948;Cayman Islands;CYM;1994;;6.1
949;Central African Republic;CAF;1994;11.44;6.1
950;Chad;TCD;1994;6.79;6.1
951;Channel Islands;CHI;1994;;6.1
952;Chile;CHL;1994;4.29;6.1
953;China;CHN;1994;14.71;6.1
954;Colombia;COL;1994;3.78;6.1
955;Comoros;COM;1994;4.51;6.1
956;Congo, Dem. Rep.;ZAR;1994;17.07;6.1
957;Congo, Rep.;COG;1994;2.39;6.1
958;Cook Islands;COK;1994;;6.1
959;Costa Rica;CRI;1994;3.4;6.1
960;Cote d'Ivoire;CIV;1994;5.51;6.1
961;Croatia;HRV;1994;5.79;6.1
962;Cuba;CUB;1994;4.64;6.1
963;Curacao;CUW;1994;;6.1
964;Cyprus;CYP;1994;4.98;6.1
965;Czech Republic;CZE;1994;9.24;6.1
966;Denmark;DNK;1994;4.4;6.1
967;Djibouti;DJI;1994;4.05;6.1
968;Dominica;DMA;1994;2.14;6.1
969;Dominican Republic;DOM;1994;4.47;6.1
970;Ecuador;ECU;1994;3.26;6.1
971;Egypt, Arab Rep.;EGY;1994;3.61;6.1
972;El Salvador;SLV;1994;4.38;6.1
973;Equatorial Guinea;GNQ;1994;6.69;6.1
974;Eritrea;ERI;1994;8.35;6.1
975;Estonia;EST;1994;15.07;6.1
976;Ethiopia;ETH;1994;35.47;6.1
977;Faeroe Islands;FRO;1994;;6.1
978;Falkland Islands;FLK;1994;;6.1
979;Fiji;FJI;1994;5.02;6.1
980;Finland;FIN;1994;9.51;6.1
981;France;FRA;1994;5.3;6.1
982;French Guyana;GUF;1994;;6.1
983;French Polynesia;PYF;1994;;6.1
984;Gabon;GAB;1994;2.49;6.1
985;Gambia, The;GMB;1994;4.66;6.1
986;Georgia;GEO;1994;18.5;6.1
987;Germany;DEU;1994;5.13;6.1
988;Ghana;GHA;1994;7.78;6.1
989;Gibraltar;GIB;1994;;6.1
990;Greece;GRC;1994;4.2;6.1
991;Greenland;GRL;1994;;6.1
992;Grenada;GRD;1994;2.87;6.1
993;Guadeloupe;GLP;1994;;6.1
994;Guam;GUM;1994;;6.1
995;Guatemala;GTM;1994;3.79;6.1
996;Guinea;GIN;1994;11.36;6.1
997;Guinea-Bissau;GNB;1994;11.68;6.1
998;Guyana;GUY;1994;9.84;6.1
999;Haiti;HTI;1994;5.03;6.1
1000;Honduras;HND;1994;6.19;6.1
1001;Hong Kong SAR, China;HKG;1994;2.29;6.1
1002;Hungary;HUN;1994;6.77;6.1
1003;Iceland;ISL;1994;12.47;6.1
1004;India;IND;1994;7.99;6.1
1005;Indonesia;IDN;1994;4.54;6.1
1006;Iran, Islamic Rep.;IRN;1994;6.28;6.1
1007;Iraq;IRQ;1994;11.27;6.1
1008;Ireland;IRL;1994;5.17;6.1
1009;Isle of Man;IMY;1994;;6.1
1010;Israel;ISR;1994;5.23;6.1
1011;Italy;ITA;1994;3.39;6.1
1012;Jamaica;JAM;1994;6.02;6.1
1013;Japan;JPN;1994;5.24;6.1
1014;Jordan;JOR;1994;5.69;6.1
1015;Kazakhstan;KAZ;1994;16.37;6.1
1016;Kenya;KEN;1994;8.42;6.1
1017;Kiribati;KIR;1994;2.92;6.1
1018;Korea, Dem. Rep.;PRK;1994;;6.1
1019;Korea, Rep.;KOR;1994;7.95;6.1
1020;Kosovo;KSV;1994;;6.1
1021;Kuwait;KWT;1994;4.85;6.1
1022;Kyrgyz Republic;KGZ;1994;14.3;6.1
1023;Lao PDR;LAO;1994;6.63;6.1
1024;Latvia;LVA;1994;9.79;6.1
1025;Lebanon;LBN;1994;4.62;6.1
1026;Lesotho;LSO;1994;15.94;6.1
1027;Liberia;LBR;1994;55.07;6.1
1028;Libya;LBY;1994;4.99;6.1
1029;Liechtenstein;LIE;1994;;6.1
1030;Lithuania;LTU;1994;9.16;6.1
1031;Luxembourg;LUX;1994;5.77;6.1
1032;Macao SAR, China;MAC;1994;1.13;6.1
1033;Macedonia, FYR;MKD;1994;6.76;6.1
1034;Madagascar;MDG;1994;5.54;6.1
1035;Malawi;MWI;1994;9.53;6.1
1036;Malaysia;MYS;1994;4.91;6.1
1037;Maldives;MDV;1994;2.34;6.1
1038;Mali;MLI;1994;5.45;6.1
1039;Malta;MLT;1994;4.47;6.1
1040;Marshall Islands;MHL;1994;5.24;6.1
1041;Martinique;MTQ;1994;;6.1
1042;Mauritania;MRT;1994;4.16;6.1
1043;Mauritius;MUS;1994;3.14;6.1
1044;Mayotte;MYT;1994;;6.1
1045;Mexico;MEX;1994;4.51;6.1
1046;Micronesia, Fed. Sts.;FSM;1994;4.83;6.1
1047;Moldova;MDA;1994;22.02;6.1
1048;Monaco;MCO;1994;;6.1
1049;Mongolia;MNG;1994;12.34;6.1
1050;Montenegro;MNE;1994;;6.1
1051;Montserrat;MSR;1994;;6.1
1052;Morocco;MAR;1994;3.49;6.1
1053;Mozambique;MOZ;1994;44.74;6.1
1054;Myanmar;MMR;1994;12.82;6.1
1055;Namibia;NAM;1994;3.82;6.1
1056;Nepal;NPL;1994;9.75;6.1
1057;Netherlands;NLD;1994;5.54;6.1
1058;Netherlands Antilles;ANT;1994;;6.1
1059;New Caledonia;NCL;1994;;6.1
1060;New Zealand;NZL;1994;6.81;6.1
1061;Nicaragua;NIC;1994;7.12;6.1
1062;Niger;NER;1994;7.46;6.1
1063;Nigeria;NGA;1994;10.08;6.1
1064;Northern Mariana Islands;MNP;1994;;6.1
1065;Norway;NOR;1994;4.56;6.1
1066;Oman;OMN;1994;3.14;6.1
1067;Pakistan;PAK;1994;5.46;6.1
1068;Palau;PLW;1994;15.15;6.1
1069;Panama;PAN;1994;3.38;6.1
1070;Papua New Guinea;PNG;1994;8.67;6.1
1071;Paraguay;PRY;1994;5.07;6.1
1072;Peru;PER;1994;3.11;6.1
1073;Philippines;PHL;1994;5.09;6.1
1074;Poland;POL;1994;10.01;6.1
1075;Portugal;PRT;1994;3.62;6.1
1076;Puerto Rico;PRI;1994;0.0;6.1
1077;Qatar;QAT;1994;8.83;6.1
1078;Reunion;REU;1994;;6.1
1079;Romania;ROM;1994;8.28;6.1
1080;Russian Federation;RUS;1994;13.87;6.1
1081;Rwanda;RWA;1994;10.4;6.1
1082;Saint Pierre et Miquelon;SPM;1994;;6.1
1083;Samoa;WSM;1994;4.74;6.1
1084;San Marino;SMR;1994;;6.1
1085;Sao Tome and Principe;STP;1994;5.65;6.1
1086;Saudi Arabia;SAU;1994;5.29;6.1
1087;Senegal;SEN;1994;5.01;6.1
1088;Serbia;SRB;1994;9.8;6.1
1089;Seychelles;SYC;1994;2.57;6.1
1090;Sierra Leone;SLE;1994;10.57;6.1
1091;Singapore;SGP;1994;6.26;6.1
1092;Sint Maarten (Dutch part);SXM;1994;;6.1
1093;Slovak Republic;SVK;1994;11.19;6.1
1094;Slovenia;SVN;1994;6.75;6.1
1095;Solomon Islands;SLB;1994;6.76;6.1
1096;Somalia;SOM;1994;38.12;6.1
1097;South Africa;ZAF;1994;11.13;6.1
1098;South Sudan;SSD;1994;;6.1
1099;Spain;ESP;1994;4.11;6.1
1100;Sri Lanka;LKA;1994;3.16;6.1
1101;St. Kitts and Nevis;KNA;1994;3.7;6.1
1102;St. Lucia;LCA;1994;3.06;6.1
1103;St. Martin (French part);MAF;1994;;6.1
1104;St. Vincent and the Grenadines;VCT;1994;2.87;6.1
1105;Sudan;SDN;1994;9.14;6.1
1106;Suriname;SUR;1994;5.88;6.1
1107;Swaziland;SWZ;1994;3.7;6.1
1108;Sweden;SWE;1994;7.9;6.1
1109;Switzerland;CHE;1994;3.26;6.1
1110;Syrian Arab Republic;SYR;1994;7.61;6.1
1111;Taiwan, China;TWN;1994;;6.1
1112;Tajikistan;TJK;1994;12.47;6.1
1113;Tanzania;TZA;1994;11.45;6.1
1114;Thailand;THA;1994;4.59;6.1
1115;Timor-Leste;TMP;1994;;6.1
1116;Togo;TGO;1994;13.09;6.1
1117;Tonga;TON;1994;3.27;6.1
1118;Trinidad and Tobago;TTO;1994;17.26;6.1
1119;Tunisia;TUN;1994;4.37;6.1
1120;Turkey;TUR;1994;3.76;6.1
1121;Turkmenistan;TKM;1994;26.7;6.1
1122;Turks and Caicos Islands;TCA;1994;;6.1
1123;Tuvalu;TUV;1994;3.13;6.1
1124;Uganda;UGA;1994;18.07;6.1
1125;Ukraine;UKR;1994;23.32;6.1
1126;United Arab Emirates;ARE;1994;4.66;6.1
1127;United Kingdom;GBR;1994;5.6;6.1
1128;United States;USA;1994;8.35;6.1
1129;Uruguay;URY;1994;2.67;6.1
1130;Uzbekistan;UZB;1994;38.34;6.1
1131;Vanuatu;VUT;1994;2.59;6.1
1132;Venezuela, RB;VEN;1994;6.39;6.1
1133;Vietnam;VNM;1994;6.4;6.1
1134;Virgin Islands (U.S.);VIR;1994;;6.1
1135;West Bank and Gaza;WBG;1994;3.43;6.1
1136;Western Sahara;ESH;1994;;6.1
1137;Yemen, Rep.;YEM;1994;2.44;6.1
1138;Zambia;ZMB;1994;13.32;6.1
1139;Zimbabwe;ZWE;1994;14.42;6.1
1140;Afghanistan;AFG;1995;1.49;6.1
1141;Albania;ALB;1995;4.48;6.1
1142;Algeria;DZA;1995;3.78;6.1
1143;American Samoa;ASM;1995;;6.1
1144;Andorra;ADO;1995;;6.1
1145;Angola;AGO;1995;6.29;6.1
1146;Antigua and Barbuda;ATG;1995;3.51;6.1
1147;Argentina;ARG;1995;4.65;6.1
1148;Armenia;ARM;1995;9.85;6.1
1149;Aruba;ABW;1995;;6.1
1150;Australia;AUS;1995;7.08;6.1
1151;Austria;AUT;1995;4.21;6.1
1152;Azerbaijan;AZE;1995;22.82;6.1
1153;Bahamas, The;BHS;1995;3.76;6.1
1154;Bahrain;BHR;1995;11.04;6.1
1155;Bangladesh;BGD;1995;3.9;6.1
1156;Barbados;BRB;1995;3.89;6.1
1157;Belarus;BLR;1995;19.27;6.1
1158;Belgium;BEL;1995;6.82;6.1
1159;Belize;BLZ;1995;7.58;6.1
1160;Benin;BEN;1995;8.64;6.1
1161;Bermuda;BMU;1995;3.0;6.1
1162;Bhutan;BTN;1995;26.31;6.1
1163;Bolivia;BOL;1995;5.07;6.1
1164;Bosnia and Herzegovina;BIH;1995;9.0;6.1
1165;Botswana;BWA;1995;4.34;6.1
1166;Brazil;BRA;1995;3.76;6.1
1167;British Virgin Islands;VGB;1995;;6.1
1168;Brunei Darussalam;BRN;1995;4.07;6.1
1169;Bulgaria;BGR;1995;13.63;6.1
1170;Burkina Faso;BFA;1995;11.91;6.1
1171;Burundi;BDI;1995;12.66;6.1
1172;Cambodia;KHM;1995;10.11;6.1
1173;Cameroon;CMR;1995;7.61;6.1
1174;Canada;CAN;1995;10.35;6.1
1175;Cape Verde;CPV;1995;3.05;6.1
1176;Cayman Islands;CYM;1995;;6.1
1177;Central African Republic;CAF;1995;10.67;6.1
1178;Chad;TCD;1995;6.85;6.1
1179;Channel Islands;CHI;1995;;6.1
1180;Chile;CHL;1995;4.17;6.1
1181;China;CHN;1995;14.23;6.1
1182;Colombia;COL;1995;3.66;6.1
1183;Comoros;COM;1995;4.54;6.1
1184;Congo, Dem. Rep.;ZAR;1995;17.67;6.1
1185;Congo, Rep.;COG;1995;2.63;6.1
1186;Cook Islands;COK;1995;;6.1
1187;Costa Rica;CRI;1995;3.34;6.1
1188;Cote d'Ivoire;CIV;1995;5.12;6.1
1189;Croatia;HRV;1995;5.59;6.1
1190;Cuba;CUB;1995;4.52;6.1
1191;Curacao;CUW;1995;;6.1
1192;Cyprus;CYP;1995;4.13;6.1
1193;Czech Republic;CZE;1995;8.81;6.1
1194;Denmark;DNK;1995;4.23;6.1
1195;Djibouti;DJI;1995;4.25;6.1
1196;Dominica;DMA;1995;2.59;6.1
1197;Dominican Republic;DOM;1995;4.45;6.1
1198;Ecuador;ECU;1995;3.73;6.1
1199;Egypt, Arab Rep.;EGY;1995;3.67;6.1
1200;El Salvador;SLV;1995;4.38;6.1
1201;Equatorial Guinea;GNQ;1995;7.33;6.1
1202;Eritrea;ERI;1995;8.52;6.1
1203;Estonia;EST;1995;13.71;6.1
1204;Ethiopia;ETH;1995;34.66;6.1
